국가,2000.01,2000.02,2000.03,2000.04,2000.05,2000.06,2000.07,2000.08,2000.09,2000.1,2000.11,2000.12,2001.01,2001.02,2001.03,2001.04,2001.05,2001.06,2001.07,2001.08,2001.09,2001.1,2001.11,2001.12,2002.01,2002.02,2002.03,2002.04,2002.05,2002.06,2002.07,2002.08,2002.09,2002.1,2002.11,2002.12,2003.01,2003.02,2003.03,2003.04,2003.05,2003.06,2003.07,2003.08,2003.09,2003.1,2003.11,2003.12,2004.01,2004.02,2004.03,2004.04,2004.05,2004.06,2004.07,2004.08,2004.09,2004.1,2004.11,2004.12,2005.01,2005.02,2005.03,2005.04,2005.05,2005.06,2005.07,2005.08,2005.09,2005.1,2005.11,2005.12,2006.01,2006.02,2006.03,2006.04,2006.05,2006.06,2006.07,2006.08,2006.09,2006.1,2006.11,2006.12,2007.01,2007.02,2007.03,2007.04,2007.05,2007.06,2007.07,2007.08,2007.09,2007.1,2007.11,2007.12,2008.01,2008.02,2008.03,2008.04,2008.05,2008.06,2008.07,2008.08,2008.09,2008.1,2008.11,2008.12,2009.01,2009.02,2009.03,2009.04,2009.05,2009.06,2009.07,2009.08,2009.09,2009.1,2009.11,2009.12,2010.01,2010.02,2010.03,2010.04,2010.05,2010.06,2010.07,2010.08,2010.09,2010.1,2010.11,2010.12,2011.01,2011.02,2011.03,2011.04,2011.05,2011.06,2011.07,2011.08,2011.09,2011.1,2011.11,2011.12,2012.01,2012.02,2012.03,2012.04,2012.05,2012.06,2012.07,2012.08,2012.09,2012.1,2012.11,2012.12,2013.01,2013.02,2013.03,2013.04,2013.05,2013.06,2013.07,2013.08,2013.09,2013.1,2013.11,2013.12,2014.01,2014.02,2014.03,2014.04,2014.05,2014.06,2014.07,2014.08,2014.09,2014.1,2014.11,2014.12,2015.01,2015.02,2015.03,2015.04,2015.05,2015.06,2015.07,2015.08,2015.09,2015.1,2015.11,2015.12,2016.01,2016.02,2016.03,2016.04,2016.05,2016.06,2016.07,2016.08,2016.09,2016.1,2016.11,2016.12,2017.01,2017.02,2017.03,2017.04,2017.05,2017.06,2017.07,2017.08,2017.09,2017.1,2017.11,2017.12,2018.01,2018.02,2018.03,2018.04,2018.05,2018.06,2018.07,2018.08,2018.09,2018.1,2018.11,2018.12,2019.01,2019.02,2019.03,2019.04,2019.05,2019.06,2019.07,2019.08,2019.09,2019.1,2019.11,2019.12,2020.01,2020.02,2020.03,2020.04,2020.05,2020.06,2020.07,2020.08,2020.09,2020.1,2020.11,2020.12,2021.01,2021.02,2021.03,2021.04,2021.05,2021.06,2021.07,2021.08,2021.09,2021.1,2021.11,2021.12,2022.01,2022.02
일본,90.119,90.271,90.377,90.44,90.464,90.466,90.443,90.41,90.37,90.318,90.249,90.159,90.037,89.909,89.783,89.653,89.523,89.388,89.262,89.151,89.07,89.041,89.076,89.178,89.35,89.578,89.827,90.071,90.282,90.438,90.551,90.632,90.691,90.744,90.811,90.903,91.023,91.165,91.325,91.509,91.72,91.95,92.191,92.444,92.7,92.93,93.13,93.303,93.46,93.609,93.762,93.915,94.069,94.218,94.342,94.43,94.5,94.556,94.61,94.669,94.732,94.785,94.842,94.913,95.01,95.139,95.301,95.483,95.683,95.896,96.105,96.303,96.486,96.639,96.753,96.824,96.838,96.822,96.807,96.81,96.832,96.869,96.915,96.967,97.007,97.023,96.985,96.884,96.721,96.508,96.279,96.08,95.953,95.911,95.939,96.005,96.077,96.139,96.167,96.152,96.051,95.834,95.49,95.026,94.455,93.806,93.134,92.508,92.001,91.682,91.582,91.68,91.924,92.255,92.619,92.98,93.331,93.658,93.963,94.244,94.49,94.69,94.849,94.964,95.034,95.077,95.107,95.138,95.171,95.227,95.318,95.425,95.519,95.575,95.595,95.599,95.595,95.607,95.629,95.641,95.656,95.706,95.781,95.87,95.964,96.041,96.093,96.117,96.118,96.104,96.089,96.082,96.095,96.147,96.253,96.43,96.669,96.974,97.312,97.659,97.99,98.289,98.566,98.826,99.071,99.284,99.45,99.547,99.562,99.505,99.4,99.253,99.116,99.025,98.983,98.992,99.042,99.126,99.244,99.381,99.54,99.716,99.892,100.069,100.226,100.344,100.405,100.426,100.412,100.382,100.35,100.329,100.335,100.361,100.398,100.447,100.507,100.585,100.688,100.81,100.957,101.129,101.307,101.482,101.64,101.777,101.922,102.06,102.178,102.273,102.341,102.386,102.422,102.457,102.495,102.527,102.552,102.584,102.61,102.641,102.665,102.666,102.648,102.617,102.576,102.515,102.433,102.335,102.236,102.146,102.066,101.982,101.884,101.76,101.618,101.461,101.294,101.12,100.953,100.797,100.639,100.468,99.958,99.524,99.006,98.996,99.339,99.639,99.747,99.866,100.039,100.25,100.492,100.742,100.968,101.148,101.252,101.27,101.211,101.099,100.966,100.847,100.765,100.72,100.693,100.657
대한민국,54.792,54.806,54.832,54.886,54.951,55.009,55.03,54.997,54.897,54.749,54.588,54.454,54.385,54.414,54.557,54.785,55.066,55.394,55.782,56.234,56.751,57.348,58.019,58.731,59.439,60.099,60.67,61.11,61.417,61.621,61.764,61.864,61.937,61.979,61.984,61.941,61.861,61.8,61.812,61.928,62.156,62.496,62.925,63.408,63.902,64.378,64.827,65.243,65.623,65.959,66.252,66.517,66.751,66.975,67.201,67.425,67.644,67.857,68.076,68.314,68.587,68.892,69.2,69.5,69.814,70.167,70.562,70.99,71.423,71.836,72.2,72.497,72.722,72.887,73.013,73.122,73.237,73.39,73.615,73.913,74.239,74.557,74.849,75.128,75.417,75.738,76.091,76.482,76.892,77.296,77.656,77.933,78.113,78.184,78.152,78.043,77.89,77.725,77.57,77.438,77.334,77.261,77.247,77.297,77.408,77.611,77.969,78.523,79.273,80.168,81.101,82.008,82.84,83.59,84.266,84.855,85.343,85.718,86,86.206,86.351,86.462,86.564,86.665,86.765,86.857,86.936,87.01,87.094,87.216,87.399,87.639,87.908,88.143,88.302,88.387,88.408,88.384,88.343,88.294,88.259,88.259,88.323,88.484,88.745,89.076,89.427,89.772,90.087,90.368,90.622,90.874,91.141,91.418,91.71,92.023,92.351,92.704,93.087,93.468,93.818,94.119,94.365,94.581,94.776,94.976,95.192,95.425,95.664,95.892,96.105,96.305,96.506,96.729,97.001,97.33,97.708,98.124,98.557,98.968,99.324,99.63,99.897,100.133,100.347,100.555,100.787,101.042,101.313,101.579,101.82,102.034,102.238,102.459,102.711,102.993,103.305,103.651,104.028,104.426,104.818,105.187,105.548,105.908,106.263,106.595,106.89,107.141,107.346,107.519,107.658,107.763,107.832,107.866,107.857,107.82,107.797,107.805,107.842,107.913,108.008,108.11,108.228,108.357,108.481,108.594,108.702,108.811,108.918,109.018,109.098,109.158,109.225,109.316,109.428,109.581,109.784,110.044,110.341,110.633,110.882,111.087,111.272,111.491,111.774,112.163,112.653,113.208,113.788,114.357,114.901,115.42,115.939,116.443,116.914,117.315,117.595,117.736,117.752,117.667,117.51,117.337,117.195,117.091,117.015,116.947
영국,77.099,77.217,77.361,77.508,77.662,77.815,77.975,78.155,78.362,78.601,78.853,79.086,79.285,79.454,79.604,79.745,79.883,80.003,80.102,80.199,80.308,80.441,80.615,80.824,81.069,81.338,81.617,81.876,82.073,82.213,82.33,82.427,82.498,82.53,82.518,82.474,82.438,82.47,82.599,82.817,83.086,83.383,83.683,83.979,84.272,84.562,84.85,85.136,85.393,85.608,85.779,85.912,86.027,86.145,86.281,86.453,86.66,86.891,87.118,87.32,87.489,87.628,87.743,87.839,87.927,88.027,88.145,88.277,88.425,88.594,88.801,89.031,89.26,89.501,89.737,89.964,90.172,90.364,90.558,90.78,91.053,91.348,91.642,91.924,92.185,92.426,92.632,92.789,92.878,92.879,92.802,92.682,92.547,92.389,92.182,91.931,91.628,91.259,90.813,90.266,89.612,88.871,88.1,87.367,86.703,86.14,85.734,85.52,85.488,85.672,86.078,86.695,87.468,88.347,89.272,90.163,90.96,91.601,92.054,92.34,92.491,92.548,92.531,92.452,92.322,92.179,92.049,91.969,91.942,91.96,92.014,92.086,92.155,92.211,92.226,92.187,92.087,91.906,91.668,91.416,91.186,91.007,90.906,90.89,90.955,91.075,91.221,91.385,91.579,91.825,92.13,92.468,92.817,93.159,93.479,93.787,94.114,94.466,94.847,95.247,95.652,96.053,96.456,96.832,97.167,97.458,97.733,98.009,98.287,98.555,98.811,99.028,99.189,99.295,99.362,99.412,99.456,99.51,99.579,99.682,99.826,100.01,100.211,100.399,100.556,100.683,100.763,100.809,100.84,100.875,100.917,100.968,101.019,101.093,101.199,101.33,101.491,101.688,101.937,102.266,102.643,103.003,103.327,103.608,103.841,104.045,104.232,104.418,104.619,104.799,104.944,105.054,105.137,105.175,105.182,105.184,105.188,105.2,105.219,105.241,105.242,105.172,105.02,104.791,104.508,104.229,103.977,103.78,103.67,103.648,103.678,103.73,103.777,103.795,103.788,103.763,103.766,103.858,104.084,104.459,104.989,105.661,102.626,93.824,96.007,101.599,106.842,106.928,106.564,106.212,106.129,107.049,106.923,107.767,108.773,109.247,109.698,110.063,110.308,110.432,110.452,110.392,110.23,109.927,109.484,108.934
미국,74.16,74.319,74.451,74.564,74.654,74.727,74.784,74.813,74.812,74.77,74.691,74.59,74.511,74.491,74.541,74.655,74.814,74.974,75.116,75.243,75.386,75.603,75.912,76.3,76.721,77.13,77.483,77.733,77.864,77.883,77.832,77.764,77.713,77.711,77.769,77.867,77.987,78.138,78.348,78.638,79.005,79.426,79.889,80.385,80.905,81.432,81.937,82.392,82.781,83.091,83.335,83.525,83.676,83.797,83.893,83.976,84.07,84.19,84.346,84.513,84.661,84.782,84.888,85.008,85.165,85.358,85.564,85.787,86.039,86.331,86.651,86.963,87.237,87.465,87.638,87.755,87.839,87.921,88.022,88.158,88.338,88.544,88.76,88.98,89.195,89.405,89.616,89.82,89.994,90.125,90.198,90.212,90.194,90.161,90.119,90.08,90.033,89.966,89.88,89.755,89.566,89.272,88.845,88.27,87.562,86.776,86.027,85.405,84.972,84.759,84.785,85.037,85.451,85.963,86.517,87.079,87.621,88.129,88.603,89.047,89.443,89.761,90.002,90.15,90.214,90.229,90.256,90.342,90.497,90.707,90.968,91.241,91.489,91.678,91.775,91.777,91.699,91.557,91.399,91.288,91.289,91.433,91.697,92.033,92.37,92.65,92.849,92.968,93.027,93.063,93.126,93.24,93.416,93.632,93.874,94.145,94.436,94.733,95.011,95.285,95.56,95.813,96.032,96.228,96.407,96.58,96.753,96.918,97.079,97.269,97.489,97.723,97.956,98.183,98.394,98.593,98.777,98.935,99.071,99.181,99.27,99.351,99.433,99.519,99.599,99.668,99.697,99.698,99.704,99.743,99.808,99.886,99.982,100.11,100.279,100.475,100.682,100.889,101.106,101.348,101.629,101.948,102.283,102.615,102.917,103.183,103.418,103.636,103.859,104.096,104.342,104.617,104.912,105.214,105.508,105.796,106.088,106.382,106.645,106.865,107.05,107.206,107.336,107.436,107.485,107.484,107.461,107.445,107.461,107.515,107.599,107.68,107.753,107.82,107.89,107.974,108.104,108.27,108.442,108.592,108.689,108.721,106.874,101.695,103.578,105.817,107.751,108.651,109.105,109.64,110.22,110.825,111.379,111.936,112.434,112.86,113.063,113.188,113.257,113.301,113.358,113.427,113.5,113.554,113.572,113.554
유로지역,85.514,85.828,86.111,86.356,86.561,86.73,86.872,86.985,87.064,87.108,87.113,87.08,87.01,86.914,86.804,86.691,86.583,86.473,86.368,86.281,86.233,86.26,86.377,86.576,86.825,87.089,87.337,87.538,87.68,87.762,87.799,87.811,87.814,87.818,87.829,87.842,87.864,87.904,87.981,88.119,88.319,88.578,88.882,89.22,89.576,89.929,90.258,90.544,90.786,91.002,91.198,91.381,91.552,91.714,91.869,92.021,92.174,92.322,92.457,92.572,92.664,92.737,92.805,92.883,92.995,93.158,93.376,93.641,93.944,94.273,94.621,94.977,95.324,95.646,95.935,96.194,96.426,96.644,96.865,97.105,97.362,97.636,97.915,98.184,98.426,98.64,98.822,98.975,99.094,99.166,99.185,99.157,99.1,99.021,98.912,98.771,98.596,98.379,98.104,97.752,97.309,96.768,96.141,95.441,94.679,93.893,93.168,92.593,92.238,92.122,92.257,92.621,93.159,93.796,94.468,95.127,95.733,96.25,96.663,96.971,97.194,97.358,97.489,97.598,97.69,97.793,97.93,98.102,98.293,98.48,98.642,98.763,98.829,98.825,98.748,98.599,98.389,98.12,97.808,97.471,97.15,96.878,96.662,96.496,96.366,96.26,96.15,96.017,95.866,95.706,95.553,95.422,95.329,95.291,95.319,95.406,95.543,95.708,95.884,96.073,96.291,96.541,96.819,97.119,97.418,97.694,97.946,98.169,98.37,98.537,98.668,98.752,98.793,98.808,98.817,98.84,98.903,99.019,99.193,99.423,99.695,99.98,100.249,100.475,100.653,100.799,100.929,101.059,101.197,101.339,101.473,101.589,101.685,101.764,101.836,101.906,101.976,102.063,102.178,102.335,102.541,102.788,103.062,103.357,103.662,103.968,104.272,104.567,104.85,105.125,105.398,105.669,105.934,106.181,106.398,106.571,106.69,106.761,106.795,106.801,106.787,106.755,106.709,106.654,106.605,106.572,106.564,106.572,106.6,106.644,106.689,106.719,106.726,106.716,106.711,106.73,106.777,106.844,106.911,106.951,106.953,106.909,103.478,97.441,100.341,104.401,105.529,106.171,106.584,106.934,107.301,107.748,108.229,108.718,109.443,110.037,110.603,111.027,111.3,111.447,111.497,111.466,111.373,111.234,111.05,110.827
[비회원국]중국,15.671,15.802,15.931,16.049,16.156,16.254,16.343,16.424,16.504,16.595,16.701,16.818,16.944,17.085,17.237,17.393,17.547,17.699,17.852,18.014,18.191,18.389,18.607,18.84,19.086,19.343,19.615,19.888,20.161,20.432,20.702,20.974,21.254,21.544,21.842,22.142,22.44,22.738,23.037,23.331,23.615,23.897,24.18,24.47,24.77,25.077,25.39,25.698,25.995,26.286,26.566,26.836,27.108,27.398,27.71,28.039,28.379,28.72,29.063,29.406,29.752,30.109,30.485,30.876,31.278,31.69,32.102,32.511,32.913,33.316,33.73,34.157,34.602,35.065,35.546,36.044,36.547,37.042,37.527,38.02,38.542,39.106,39.716,40.365,41.045,41.757,42.507,43.266,43.968,44.565,45.039,45.431,45.746,46.005,46.25,46.502,46.745,46.966,47.172,47.331,47.429,47.476,47.5,47.532,47.618,47.798,48.111,48.578,49.221,50.054,51.052,52.16,53.333,54.533,55.702,56.77,57.724,58.584,59.364,60.043,60.631,61.152,61.645,62.114,62.572,63.051,63.589,64.197,64.868,65.585,66.308,67.015,67.716,68.412,69.101,69.762,70.393,70.991,71.551,72.068,72.562,73.061,73.589,74.156,74.771,75.429,76.106,76.789,77.483,78.183,78.886,79.589,80.294,81.017,81.763,82.522,83.275,84.005,84.72,85.413,86.104,86.792,87.474,88.129,88.747,89.33,89.881,90.394,90.869,91.328,91.787,92.251,92.727,93.222,93.737,94.267,94.802,95.353,95.93,96.514,97.078,97.663,98.311,98.966,99.562,100.059,100.456,100.809,101.18,101.612,102.1,102.618,103.166,103.758,104.414,105.098,105.801,106.519,107.245,107.949,108.628,109.297,109.966,110.616,111.255,111.912,112.591,113.278,113.963,114.622,115.219,115.732,116.162,116.539,116.901,117.251,117.614,118.014,118.477,118.976,119.497,120.015,120.532,121.053,121.596,122.165,122.765,123.393,124.059,124.761,125.497,126.236,126.97,127.707,128.438,129.146,129.832,130.526,131.272,132.09,132.997,114.374,122.062,127.695,133.263,136.611,139.878,143,144.638,146.192,147.647,148.948,150.064,150.992,151.765,152.394,152.916,153.355,153.735,154.092,154.473,154.947,155.56,156.268,157.01,157.776
